extracted_name,refine_flag,region,trial_num
李建华,False,1,20
李建华,False,1,20
李建华,False,1,20
李建华,False,1,20
李兰英,False,1,20
李建华,False,1,20
李建华,False,1,20
NA,True,-1,20
李建华,False,1,20
李建华,False,1,20
李兰英,False,1,20
NA,True,-1,20
张秀珍,False,1,20
張志强,True,-1,20
NA,True,-1,20
李秀珍,True,-1,20
张秀珍,False,1,20
张秀珍,False,1,20
王玉梅,False,1,20
李承翰,False,0,20
李承翰,False,0,20
李建华,False,1,20
李建华,False,1,20
李建华,False,1,20
NA,True,-1,20
NA,True,-1,20
李兰英,False,1,20
李建华,False,1,20
李建华,False,1,20
李兰英,False,1,20
李承翰,False,0,20
李建华,False,1,20
李建华,False,1,20
李建华,False,1,20
张建国,False,1,20
张春梅,False,1,20
李建华,False,1,20
NA,True,-1,20
李建华,False,1,20
张春梅,False,1,20
李兰英,False,1,20
李建华,False,1,20
李建华,False,1,20
李建华,False,1,20
黃美惠,False,0,20
李兰英,False,1,20
李建华,False,1,20
黃美惠,False,0,20
李建华,False,1,20
张春梅,False,1,20
李承翰,False,0,20
黄淑惠,True,-1,21
林志鴻,False,0,21
黃淑惠,False,0,21
NA,True,-1,21
李红梅,True,1,21
李冬梅,False,1,21
陳美華,False,0,21
劉冠廷,False,0,21
王玉华,False,1,21
张秀芳,True,1,21
李玉珍,False,1,21
李雪梅,False,1,21
李冬梅,False,1,21
李玉珍,False,1,21
NA,True,-1,21
李红梅,False,1,21
李玉珍,False,1,21
李玉珍,False,1,21
陳淑玲,False,0,21
李冬梅,False,1,21
李红梅,True,1,21
李玉珍,False,1,21
李红梅,False,1,21
李玉珍,False,1,21
冠宇,True,-1,21
李玉珍,False,1,21
陳冠宇,False,0,21
李红梅,False,1,21
李玉珍,False,1,21
陳美華,False,0,21
李红梅,False,1,21
李雪梅,False,1,21
王秀珍,False,1,21
李玉珍,False,1,21
黃淑惠,False,0,21
李红梅,False,1,21
陳美華,False,0,21
劉冠廷,False,0,21
李玉珍,False,1,21
NA,True,-1,21
陳淑玲,False,0,21
陳美華,False,0,21
刘冠廷,True,-1,21
张秀芳,True,1,21
陳美華,True,0,21
李雪梅,False,1,21
王秀珍,False,1,21
李红梅,False,1,21
李玉珍,False,1,21
李雪梅,False,1,21
李玉珍,False,1,21
NA,True,-1,21
李红梅,False,1,21
王秀珍,False,1,21
李冬梅,False,1,21
李玉珍,False,1,21
李玉珍,False,1,21
NA,True,-1,21
NA,True,-1,21
李冬梅,False,1,21
李桂芝,False,1,22
李桂芝,False,1,22
李桂芝,False,1,22
李桂芝,False,1,22
黄淑惠,True,-1,22
张家铭,True,-1,22
李桂芝,False,1,22
李淑兰,False,1,22
张淑华,True,-1,22
李桂芝,False,1,22
李桂芝,False,1,22
李桂芝,False,1,22
李桂芝,False,1,22
张秀华,False,1,22
张桂珍,False,1,22
李桂芝,False,1,22
张桂兰,False,1,22
张淑华,True,-1,22
李桂芝,False,1,22
李桂芝,False,1,22
李秀华,False,1,22
张桂兰,False,1,22
李桂芝,False,1,22
李桂芝,False,1,22
张桂珍,False,1,22
李桂芝,False,1,22
NA,True,-1,22
李桂芳,False,1,22
黃淑惠,True,0,22
李淑惠,False,0,22
黃淑惠,False,0,22
李桂芝,False,1,22
李桂芝,False,1,22
李淑兰,False,1,22
李淑惠,False,0,22
李桂芝,False,1,22
黃淑惠,False,0,22
李淑惠,False,0,22
李桂芝,False,1,22
李淑兰,False,1,22
李桂芝,False,1,22
李桂芝,False,1,22
李冬梅,False,1,22
黃淑惠,False,0,22
李桂芝,False,1,22
李桂芝,False,1,22
李淑兰,False,1,22
李秀华,False,1,22
李桂芝,False,1,22
李桂芝,False,1,22
张秀华,False,1,22
NA,True,-1,22
李桂芝,False,1,22
李桂芝,False,1,22
NA,True,-1,22
李冬梅,False,1,22
李秀华,False,1,22
黃淑惠,False,0,22
张桂珍,True,1,22
李桂芝,False,1,22
王淑英,False,1,23
黃鈺婷,True,0,23
张丽丽,False,1,23
王玉英,False,1,23
林信宏,False,0,23
NA,True,-1,23
张慧玲,True,-1,23
NA,True,-1,23
林信宏,False,0,23
张丽丽,False,1,23
林信宏,False,0,23
王淑英,False,1,23
林信宏,False,0,23
张美玲,True,-1,23
林慧玲,True,-1,23
林信宏,False,0,23
张丽丽,False,1,23
张红梅,True,1,23
林冠宏,False,0,23
林信宏,False,0,23
NA,True,-1,23
张丽丽,False,1,23
张美玲,True,-1,23
张建军,False,1,23
张丽丽,True,1,23
王淑英,False,1,23
王淑英,False,1,23
王玉英,False,1,23
NA,True,-1,23
Yu-Hua Zhang (张玉华),True,-1,23
NA,True,-1,23
NA,True,-1,23
王淑英,False,1,23
张美玲,True,-1,23
林信宏,False,0,23
张桂荣,False,1,23
林信宏,False,0,23
张丽丽,False,1,23
NA,True,-1,23
张丽丽,False,1,23
张丽丽,False,1,23
林信宏,False,0,23
蔡宗翰,False,0,23
NA,True,-1,23
NA,True,-1,23
NA,True,-1,23
张志强,False,1,23
NA,True,-1,23
张丽丽,False,1,23
NA,True,-1,23
NA,True,-1,23
林志明,False,0,23
张丽丽,False,1,23
蔡宗翰,False,0,23
张秀英,False,1,23
张志强,False,1,23
NA,True,-1,23
张志强,True,1,23
NA,True,-1,23
林信宏,False,0,23
李桂兰,False,1,24
李桂兰,False,1,24
李桂兰,False,1,24
李秀华,True,1,24
李秀华,False,1,24
李秀华,False,1,24
李桂兰,False,1,24
李桂兰,False,1,24
李秀华,False,1,24
李秀华,False,1,24
李秀华,False,1,24
李桂兰,False,1,24
李秀华,False,1,24
李秀华,False,1,24
李桂兰,False,1,24
李志强,False,1,24
李俊賢,True,0,24
李俊賢,False,0,24
李秀华,False,1,24
李秀华,False,1,24
李俊賢,False,0,24
李秀华,False,1,24
李秀华,False,1,24
李秀华,False,1,24
NA,True,-1,24
李秀华,False,1,24
李桂兰,False,1,24
李桂兰,False,1,24
李秀华,False,1,24
林建成,False,0,24
李桂兰,False,1,24
李俊賢,False,0,24
李桂兰,False,1,24
李秀华,False,1,24
李秀华,False,1,24
李桂兰,False,1,24
李秀华,False,1,24
李俊賢,False,0,24
林冠宇,False,0,24
林子翔,False,0,24
李桂兰,False,1,24
李桂兰,False,1,24
李秀华,False,1,24
李俊賢,False,0,24
李秀华,False,1,24
王丹丹,True,1,24
李俊賢,False,0,24
李志强,True,1,24
李桂兰,False,1,24
李俊賢,False,0,24
李秀华,False,1,24
李桂兰,False,1,24
李桂兰,False,1,24
李桂兰,False,1,24
李桂兰,False,1,24
李秀华,False,1,24
李志强,False,1,24
李秀华,False,1,24
李俊賢,False,0,24
李俊賢,False,0,24
NA,True,-1,25
劉怡君,False,0,25
黃美華,True,0,25
黃美華,False,0,25
王玉华,False,1,25
楊宗翰,True,0,25
黃美华,True,-1,25
黃美華,False,0,25
張淑芬,False,0,25
NA,True,-1,25
刘怡君,True,-1,25
张玉梅,False,1,25
NA,True,-1,25
NA,True,-1,25
NA,True,-1,25
黃美華,False,0,25
王玉英,False,1,25
林子傑,False,0,25
陳彥廷,True,0,25
陳志強,True,0,25
王玉华,True,1,25
张秀兰,False,1,25
张玉梅,False,1,25
张玉梅,False,1,25
張淑芬,False,0,25
張玉梅,True,-1,25
張玉梅,True,-1,25
李秀云,True,1,25
张玉梅,False,1,25
黄美华,True,-1,25
黃美華,True,0,25
林麗娟,False,0,25
黃郁婷,False,0,25
張淑英,True,-1,25
黃美華,True,0,25
王淑华,False,1,25
林子傑,False,0,25
黄美华,True,-1,25
张玉梅,False,1,25
黃美華,False,0,25
王桂珍,False,1,25
黃美華,False,0,25
黃美華,True,0,25
張淑英,True,-1,25
张秀兰,False,1,25
张玉梅,True,1,25
刘红梅,False,1,25
张淑芬,True,-1,25
NA,True,-1,25
NA,True,-1,25
NA,True,-1,25
王桂珍,False,1,25
张淑英,False,1,25
黃美華,False,0,25
劉紅梅,True,-1,25
黃美華,True,0,25
王淑华,False,1,25
王玉华,False,1,25
王玉华,True,1,25
刘怡君,True,-1,25
林彥廷,True,0,26
王建国,False,1,26
王桂芝,False,1,26
李桂芝,False,1,26
林淑贞,True,-1,26
林彦廷,True,-1,26
許雅婷,False,0,26
张桂芳,False,1,26
林彦廷,True,-1,26
林淑贞,True,-1,26
陈柏霖,True,-1,26
张兰英,False,1,26
許雅婷,False,0,26
张秀珍,False,1,26
林彥廷,True,0,26
李桂芝,False,1,26
許雅婷,False,0,26
陈建华,False,1,26
陈素贞,True,-1,26
李桂芝,False,1,26
张凯翔,True,-1,26
张秀珍,False,1,26
张桂芳,False,1,26
王桂芝,False,1,26
王桂芝,False,1,26
王桂芝,False,1,26
王建国,False,1,26
张桂芳,True,1,26
李桂芝,False,1,26
張秀珍,True,-1,26
王玉兰,False,1,26
杨雅婷,True,-1,26
张桂芳,False,1,26
王桂芝,False,1,26
林彦廷,True,-1,26
李桂芝,False,1,26
許雅婷,False,0,26
林淑贞,True,-1,26
林彥廷,True,0,26
林彦廷,True,-1,26
张秀珍,False,1,26
张桂芳,False,1,26
张兰英,False,1,26
张桂芳,False,1,26
张桂芳,False,1,26
王桂芝,False,1,26
張桂芝,True,-1,26
李桂芝,False,1,26
张桂芳,True,1,26
林彦廷,True,-1,26
王建国,False,1,26
王桂芝,False,1,26
张桂芳,False,1,26
許雅婷,False,0,26
林淑贞,True,-1,26
許雅婷,False,0,26
李桂芝,False,1,26
王桂芝,False,1,26
林淑贞,True,-1,26
林彥廷,True,0,26
张玉梅,False,1,27
黃美惠,False,0,27
黃美惠,False,0,27
NA,True,-1,27
李承恩,False,0,27
黃美惠,False,0,27
李玉华,False,1,27
黃美惠,False,0,27
李承恩,False,0,27
李承恩,False,0,27
张桂珍,False,1,27
黃俊傑,False,0,27
王丽丽,False,1,27
張志豪,True,0,27
NA,True,-1,27
黃美惠,False,0,27
李玉华,False,1,27
李承恩,False,0,27
张玉梅,False,1,27
王丽丽,False,1,27
李承恩,False,0,27
张桂珍,False,1,27
黃美惠,False,0,27
王秀荣,False,1,27
李凤英,False,1,27
张玉梅,False,1,27
NA,True,-1,27
NA,True,-1,27
张玉梅,True,1,27
黃美惠,False,0,27
林秀美,False,0,27
张婷婷,True,1,27
李玉华,False,1,27
NA,True,-1,27
林秀美,False,0,27
NA,True,-1,27
李承恩,False,0,27
李承恩,False,0,27
李玉华,False,1,27
黃美惠,False,0,27
李玉华,False,1,27
李玉华,False,1,27
李承恩,False,0,27
张玉华,True,-1,27
NA,True,-1,27
李玉华,False,1,27
张玉梅,False,1,27
NA,True,-1,27
李玉华,False,1,27
李玉华,False,1,27
张玉梅,False,1,27
李玉华,False,1,27
黃美惠,False,0,27
黃美惠,False,0,27
李凤英,False,1,27
黃美惠,False,0,27
李玉华,False,1,27
李玉华,False,1,27
李承恩,False,0,27
吳宗翰,False,0,27
李红梅,False,1,28
李红梅,False,1,28
王丽丽,False,1,28
李红梅,False,1,28
李红梅,False,1,28
林雅婷,False,0,28
李红梅,False,1,28
陳秀琴,False,0,28
陳秀琴,False,0,28
王丽丽,False,1,28
李红梅,False,1,28
李红梅,False,1,28
王丽华,False,1,28
NA,True,-1,28
张桂芳,False,1,28
王丽丽,False,1,28
張哲維,False,0,28
王丽丽,False,1,28
王丽丽,False,1,28
李红梅,False,1,28
李红梅,False,1,28
陳秀琴,False,0,28
李红梅,False,1,28
李红梅,True,1,28
李红梅,True,1,28
李红梅,True,1,28
李红梅,False,1,28
陳秀琴,False,0,28
NA,True,-1,28
張哲維,False,0,28
李红梅,False,1,28
陳怡安,False,0,28
李红梅,False,1,28
李红梅,False,1,28
陳秀琴,False,0,28
王丽丽,False,1,28
張哲維,False,0,28
陳怡安,False,0,28
王丽丽,False,1,28
李红梅,False,1,28
陳秀琴,False,0,28
李红梅,False,1,28
張哲維,False,0,28
张哲维,True,-1,28
王丽丽,False,1,28
李红梅,False,1,28
李红梅,False,1,28
陳美雲,False,0,28
王秀兰,False,1,28
陳怡安,False,0,28
李红梅,True,1,28
李红梅,False,1,28
陳秀琴,False,0,28
鄭雅文,False,0,28
李兰英,True,1,28
李红梅,False,1,28
陳秀琴,False,0,28
李红梅,False,1,28
李红梅,False,1,28
陳秀琴,False,0,28
李怡萱,False,0,29
李承翰,False,0,29
黄柏翰,True,-1,29
李雪梅,False,1,29
陳淑華,False,0,29
張玉珍,True,-1,29
李怡萱,False,0,29
张玉珍,False,1,29
张建华,False,1,29
张丽丽,False,1,29
李怡萱,False,0,29
李雪梅,False,1,29
張家瑋,True,0,29
张玉珍,False,1,29
李雪梅,False,1,29
張玉珍,True,-1,29
李雪梅,False,1,29
张玉珍,False,1,29
张建华,False,1,29
王丽娟,False,1,29
張玉珍,True,-1,29
李雪梅,False,1,29
张玉珍,False,1,29
张建华,True,1,29
NA,True,-1,29
李雪梅,False,1,29
张玉珍,False,1,29
李雪梅,False,1,29
张玉珍,False,1,29
李承翰,False,0,29
张玉珍,False,1,29
李承翰,False,0,29
张丽娟,False,1,29
张建华,True,1,29
李雪梅,False,1,29
李雪梅,False,1,29
張玉珍,True,-1,29
陳麗珠,False,0,29
张丽丽,False,1,29
黃柏翰,False,0,29
黄柏翰,True,-1,29
李雪梅,False,1,29
张玉珍,False,1,29
李雪梅,False,1,29
李雪梅,False,1,29
張丽丽,True,-1,29
张丽丽,False,1,29
黃柏翰,False,0,29
李雪梅,False,1,29
李承翰,False,0,29
張玉珍,True,-1,29
張丽娟,True,-1,29
張玉珍,True,-1,29
黄柏翰,True,-1,29
张玉珍,False,1,29
張玉珍,True,-1,29
张玉珍,False,1,29
李承翰,False,0,29
张丽丽,False,1,29
张家玮,True,-1,29
李建国,False,1,30
李雪梅,False,1,30
李雪梅,False,1,30
李桂荣,False,1,30
李雪梅,False,1,30
李建国,False,1,30
李建国,False,1,30
李淑华,False,1,30
李桂荣,False,1,30
李桂荣,False,1,30
李建国,False,1,30
李桂荣,False,1,30
李雪梅,False,1,30
李玉英,False,1,30
李桂荣,False,1,30
李淑华,False,1,30
李桂荣,False,1,30
李建国,False,1,30
李玉英,False,1,30
李建国,False,1,30
李雪梅,False,1,30
李建国,False,1,30
李桂荣,False,1,30
李玉英,False,1,30
李雪梅,False,1,30
李玉英,False,1,30
李雪梅,False,1,30
李雪梅,False,1,30
李桂荣,False,1,30
李桂荣,False,1,30
李桂荣,False,1,30
李建国,False,1,30
李桂荣,False,1,30
李玉英,False,1,30
李建国,False,1,30
张秀梅,False,1,30
李玉英,False,1,30
李玉英,False,1,30
李玉英,False,1,30
黃柏翔,False,0,30
李建国,False,1,30
李雪梅,False,1,30
李雪梅,False,1,30
李桂荣,False,1,30
李雪梅,False,1,30
李雪梅,False,1,30
黃柏翔,False,0,30
李雪梅,False,1,30
李雪梅,False,1,30
李建国,False,1,30
李玉英,False,1,30
李雪梅,False,1,30
陳信宏,True,0,30
NA,True,-1,30
李建国,False,1,30
张玉华,False,1,30
李淑华,False,1,30
李雪梅,False,1,30
李雪梅,False,1,30
李建国,False,1,30
李雪梅,False,1,31
李怡萱,False,0,31
張淑珍,True,-1,31
李雪梅,False,1,31
李雪梅,False,1,31
李怡萱,False,0,31
李雪梅,False,1,31
张淑珍,False,1,31
李建国,False,1,31
李雪梅,False,1,31
李雪梅,False,1,31
李雪梅,False,1,31
李建国,False,1,31
张淑珍,True,1,31
李雪梅,False,1,31
李雪梅,False,1,31
张家玮,True,-1,31
李怡萱,False,0,31
李建国,False,1,31
張淑珍,True,-1,31
张丽娟,False,1,31
黄淑芬,True,-1,31
张家玮,True,-1,31
李雪梅,False,1,31
张丽娟,True,1,31
NA,True,-1,31
李雪梅,False,1,31
李雪梅,False,1,31
李雪梅,False,1,31
李雪梅,False,1,31
黃淑芬,False,0,31
李怡萱,False,0,31
李雪梅,False,1,31
李雪梅,False,1,31
張淑珍,True,-1,31
李雪梅,False,1,31
张家玮,True,-1,31
张丽娟,False,1,31
张淑珍,True,1,31
李怡萱,False,0,31
黃淑芬,False,0,31
李雪梅,False,1,31
李怡萱,False,0,31
李雪梅,False,1,31
李雪梅,False,1,31
李雪梅,False,1,31
李建国,False,1,31
张丽娟,True,1,31
李雪梅,False,1,31
李怡萱,False,0,31
黃淑芬,True,0,31
李建国,False,1,31
李雪梅,False,1,31
李怡萱,False,0,31
李雪梅,False,1,31
李怡萱,False,0,31
李雪梅,False,1,31
李怡萱,False,0,31
李怡萱,False,0,31
李怡萱,False,0,31
张丽娟,False,1,32
陳麗華,False,0,32
張育誠,False,0,32
NA,True,-1,32
张育诚,True,-1,32
李佳蓉,False,0,32
李佳蓉,False,0,32
李秀荣,True,-1,32
李佳蓉,False,0,32
NA,True,-1,32
李佳蓉,False,0,32
李佳蓉,False,0,32
張淑娟,False,0,32
张淑娟,True,-1,32
李佳蓉,False,0,32
李佳蓉,False,0,32
张桂珍,True,1,32
张淑娟,True,-1,32
NA,True,-1,32
张淑娟,True,-1,32
张丽娟,False,1,32
NA,True,-1,32
李佳蓉,False,0,32
李佳蓉,False,0,32
张丽娟,True,1,32
李凤英,False,1,32
张淑贞,True,-1,32
张育诚,True,-1,32
张淑娟,True,-1,32
李佳蓉,False,0,32
李建国,False,1,32
李佳蓉,False,0,32
NA,True,-1,32
李凤英,False,1,32
张育诚,True,-1,32
張淑娟,False,0,32
李佳蓉,False,0,32
张育诚,True,-1,32
李佳蓉,False,0,32
张淑娟,True,-1,32
NA,True,-1,32
张丽娟,False,1,32
李佳蓉,False,0,32
NA,True,-1,32
NA,True,-1,32
张丽娟,True,1,32
李建国,False,1,32
李佳蓉,False,0,32
李建国,False,1,32
张淑娟,True,-1,32
李佳蓉,False,0,32
陈韵如.,True,-1,32
张淑娟,True,-1,32
李佳蓉,False,0,32
NA,True,-1,32
李佳蓉,False,0,32
李佳蓉,False,0,32
李佳蓉,False,0,32
张丽娟,False,1,32
張淑娟,False,0,32
李海燕,False,1,33
李桂珍,False,1,33
李桂珍,False,1,33
李海燕,True,1,33
李桂英,False,1,33
李怡萱,False,0,33
李怡萱,False,0,33
李桂英,False,1,33
陳惠美,False,0,33
李海燕,True,1,33
王丽丽,False,1,33
林丽华,True,-1,33
李怡萱,False,0,33
李怡萱,False,0,33
李海燕,False,1,33
林丽华,True,-1,33
李桂珍,False,1,33
李海燕,False,1,33
李海燕,False,1,33
李怡萱,False,0,33
