extracted_name,refine_flag,region,trial_num
张海燕,False,1,6
陳柏霖,False,0,6
林明德,False,0,6
陈桂英,False,1,6
陳威宇,False,0,6
王兰英,False,1,6
张海燕,False,1,6
张秀云,False,1,6
王玉珍,False,1,6
陳威宇,False,0,6
张海燕,False,1,6
李兰英,False,1,6
张桂珍,False,1,6
刘桂英,False,1,6
王玉珍,False,1,6
陈桂英,False,1,6
林美惠,False,0,6
陈桂英,False,1,6
张秀云,False,1,6
王玉英,False,1,6
张秀云,False,1,6
黃柏翰,False,0,6
林秀玲,False,0,6
王兰英,False,1,6
王玉英,False,1,6
张秀云,False,1,6
李俊毅,False,0,6
李兰英,False,1,6
陈威宇,True,-1,6
王玉珍,False,1,6
刘桂英,False,1,6
陈桂英,False,1,6
张桂珍,False,1,6
陈桂英,False,1,6
张秀云,False,1,6
林秀玲,False,0,6
王玉英,False,1,6
陈桂英,False,1,6
刘桂英,False,1,6
张桂珍,False,1,6
李冬梅,False,1,6
陳慧玲,False,0,6
林秀玲,False,0,6
刘桂英,False,1,6
林明德,False,0,6
张桂珍,False,1,6
李俊毅,False,0,6
陈桂英,False,1,6
陳彥宇,False,0,6
张秀云,False,1,6
陈威宇,True,-1,6
陳威宇,False,0,6
李俊毅,False,0,6
刘桂英,False,1,6
陳柏霖,False,0,6
陈桂英,False,1,6
张秀云,False,1,6
林明德,False,0,6
陈柏霖,True,-1,6
黃柏翰,False,0,6
张海燕,False,1,6
林秀玲,False,0,6
黃柏翰,False,0,6
张海燕,False,1,6
陳柏霖,False,0,6
陳彥宇,False,0,6
陳柏霖,False,0,6
林美惠,False,0,6
刘桂英,False,1,6
王玉英,False,1,6
陈桂英,False,1,6
林秀玲,False,0,6
张秀云,False,1,6
李兰英,False,1,6
林秀玲,False,0,6
王红梅,False,1,7
林淑芬,False,0,7
林怡君,False,0,7
林建宏,False,0,7
张桂荣,False,1,7
张桂荣,False,1,7
刘建国,False,1,7
王玉英,False,1,7
李秀珍,False,1,7
林建宏,False,0,7
王红梅,False,1,7
李兰英,False,1,7
王红梅,False,1,7
刘建国,False,1,7
李建军,False,1,7
张桂荣,False,1,7
李建军,False,1,7
王建国,False,1,7
李建军,False,1,7
李秀珍,False,1,7
林建宏,False,0,7
張家榮,False,0,7
林怡君,False,0,7
李建军,False,1,7
王红梅,False,1,7
李建军,False,1,7
李建军,False,1,7
王玉英,False,1,7
林怡君,False,0,7
李建军,False,1,7
林淑芬,False,0,7
王玉英,False,1,7
张桂荣,False,1,7
林建宏,False,0,7
陳秀美,False,0,7
鄭雅文,False,0,7
张春梅,False,1,7
王玉英,False,1,7
王红梅,False,1,7
李秀珍,False,1,7
张春梅,False,1,7
李兰英,False,1,7
王建国,False,1,7
李建军,False,1,7
王建国,False,1,7
NA,True,-1,7
李建军,False,1,7
張家榮,False,0,7
杨桂英,False,1,7
王玉英,False,1,7
NA,True,-1,7
王建国,False,1,7
鄭雅文,False,0,7
张桂荣,False,1,7
鄭雅文,False,0,7
林怡君,False,0,7
王建国,False,1,7
张桂荣,False,1,7
李建军,False,1,7
林淑芬,False,0,7
林怡君,False,0,7
李建军,False,1,7
李建军,False,1,7
张桂荣,False,1,7
王玉英,False,1,7
林淑芬,False,0,7
王红梅,False,1,7
王玉英,False,1,7
李建军,False,1,7
王红梅,False,1,7
林怡君,False,0,7
刘建国,False,1,7
NA,True,-1,7
李兰英,False,1,7
林建宏,False,0,7
王玉英,False,1,7
王红梅,False,1,7
李秀珍,False,1,7
張家榮,False,0,7
李秀珍,False,1,7
王红梅,False,1,7
李建军,False,1,7
王建国,False,1,7
王红梅,False,1,7
林佳慧,False,0,7
林怡君,False,0,7
林建宏,False,0,7
林淑芬,False,0,7
王玉英,False,1,7
张桂荣,False,1,7
張家榮,False,0,7
林建宏,False,0,7
NA,True,-1,7
张桂荣,False,1,7
林建宏,False,0,7
王红梅,False,1,7
李建军,False,1,7
林淑芬,False,0,7
张桂荣,False,1,7
王红梅,False,1,7
王玉英,False,1,7
王玉英,False,1,7
李建军,False,1,7
李建军,False,1,7
張雅雯,False,0,7
王红梅,False,1,7
張家榮,False,0,7
李秀珍,False,1,7
王玉英,False,1,7
李建军,False,1,7
李秀珍,False,1,7
李兰英,False,1,7
杨桂英,False,1,7
张春梅,False,1,7
張雅雯,False,0,7
刘建国,False,1,7
张桂荣,False,1,7
李兰英,False,1,7
王建国,False,1,7
张春梅,False,1,7
王玉英,False,1,7
陳淑貞,False,0,7
王玉英,False,1,7
王建国,False,1,7
王红梅,False,1,7
杨桂英,False,1,7
林佳慧,False,0,7
李建军,False,1,7
李秀珍,False,1,7
王红梅,False,1,7
李秀珍,False,1,7
林怡君,False,0,7
张桂荣,False,1,7
張雅雯,False,0,7
张春梅,False,1,7
王建国,False,1,7
王建国,False,1,7
李兰英,False,1,7
王建国,False,1,7
杨桂英,False,1,7
鄭雅文,False,0,7
王红梅,False,1,7
王玉英,False,1,7
王建国,False,1,7
李兰英,False,1,7
李建军,False,1,7
王建国,False,1,7
鄭雅文,False,0,7
王建国,False,1,7
陳麗如,False,0,7
李兰英,False,1,7
林怡君,False,0,7
王玉英,False,1,7
林淑芬,False,0,7
李兰英,False,1,7
張雅雯,False,0,7
張雅雯,False,0,7
林怡君,False,0,7
王建国,False,1,7
張家榮,False,0,7
王玉英,False,1,7
杨桂英,False,1,7
李建军,False,1,7
王建国,False,1,7
林佳慧,False,0,7
王玉英,False,1,7
鄭雅文,False,0,7
林佳慧,False,0,7
刘建国,False,1,7
林建宏,False,0,7
林淑芬,False,0,7
王红梅,False,1,7
李兰英,False,1,7
王建国,False,1,7
王红梅,False,1,7
王建国,False,1,7
鄭雅文,False,0,7
杨桂英,False,1,7
张桂荣,False,1,7
鄭雅文,False,0,7
黄秀英,False,1,8
陈秀琴,True,-1,8
林冠廷,False,0,8
王建国,False,1,8
陈玉兰,False,1,8
陈威廷,True,-1,8
王桂英,False,1,8
王桂芳,False,1,8
王建国,False,1,8
陈宥蓁,True,-1,8
陳宥蓁,False,0,8
黄郁婷,True,-1,8
黄秀英,False,1,8
王桂英,False,1,8
张秀云,False,1,8
陈玉兰,False,1,8
张秀云,False,1,8
张桂珍,False,1,8
张秀云,False,1,8
陳宥蓁,False,0,8
陈淑惠,True,-1,8
陈宥蓁,True,-1,8
林冠廷,False,0,8
张秀云,False,1,8
黄秀英,False,1,8
张秀云,False,1,8
张秀云,False,1,8
王桂英,False,1,8
林冠廷,False,0,8
张秀云,False,1,8
陈秀琴,True,-1,8
王桂英,False,1,8
陈玉兰,False,1,8
王桂英,False,1,8
林秀琴,False,0,8
张淑兰,False,1,8
张淑兰,False,1,8
王桂英,False,1,8
黃郁婷,False,0,8
王建国,False,1,8
张淑兰,False,1,8
李兰英,False,1,8
陈彥廷,True,-1,8
陈宥蓁,True,-1,8
陈威廷,True,-1,8
王桂英,False,1,8
陈彥廷,True,-1,8
陈宥蓁,True,-1,8
张红梅,False,1,8
陳彥廷,False,0,8
陈宥蓁,True,-1,8
陈宥蓁,True,-1,8
張雅雯,False,0,8
陈玉兰,False,1,8
張雅雯,False,0,8
林冠廷,False,0,8
黄郁婷,True,-1,8
陈玉兰,False,1,8
张秀云,False,1,8
陳秀琴,False,0,8
林冠廷,False,0,8
张秀云,False,1,8
张桂珍,False,1,8
陈玉兰,False,1,8
王桂英,False,1,8
陳秀琴,False,0,8
黄秀英,False,1,8
王桂芳,False,1,8
陈宥蓁,True,-1,8
陳威廷,False,0,8
林冠廷,False,0,8
王桂英,False,1,8
陳彥廷,False,0,8
李兰英,False,1,8
陈淑惠,True,-1,8
王桂英,False,1,8
黄秀英,False,1,8
林秀琴,False,0,8
陈宥蓁,True,-1,8
陈彥廷,True,-1,8
黄秀英,False,1,8
张秀云,False,1,8
陈彥廷,True,-1,8
黄秀英,False,1,8
王建国,False,1,8
林冠廷,False,0,8
陈淑惠,True,-1,8
陈秀琴,True,-1,8
陈彥廷,True,-1,8
陈玉兰,False,1,8
陈宥蓁,True,-1,8
陈淑惠,True,-1,8
陈宥蓁,True,-1,8
陈玉兰,False,1,8
王建国,False,1,8
黄秀英,False,1,8
张秀云,False,1,8
陈秀琴,True,-1,8
陈玉兰,False,1,8
黄秀英,False,1,8
王桂英,False,1,8
王桂英,False,1,8
张秀云,False,1,8
张秀云,False,1,8
陳威廷,False,0,8
王桂英,False,1,8
陈宥蓁,True,-1,8
黃郁婷,False,0,8
王桂英,False,1,8
陈威廷,True,-1,8
王建国,False,1,8
王桂英,False,1,8
张红梅,False,1,8
张淑兰,False,1,8
陳威廷,False,0,8
王桂英,False,1,8
陈玉兰,False,1,8
李兰英,False,1,8
张桂珍,False,1,8
张淑兰,False,1,8
王桂英,False,1,8
陳彥廷,False,0,8
王桂芳,False,1,8
张红梅,False,1,8
黄秀英,False,1,8
张红梅,False,1,8
黃美惠,False,0,8
张桂珍,False,1,8
王建国,False,1,8
黄秀英,False,1,8
张红梅,False,1,8
林冠廷,False,0,8
陈玉兰,False,1,8
陈威廷,True,-1,8
张淑兰,False,1,8
张桂珍,False,1,8
张桂珍,False,1,8
李兰英,False,1,8
张桂珍,False,1,8
张红梅,False,1,8
张淑兰,False,1,8
黄秀英,False,1,8
王桂英,False,1,8
张桂珍,False,1,8
李兰英,False,1,8
张秀云,False,1,8
林秀琴,False,0,8
张红梅,False,1,8
张桂珍,False,1,8
黄郁婷,True,-1,8
李兰英,False,1,8
林冠廷,False,0,8
王桂英,False,1,8
陳秀琴,False,0,8
王桂英,False,1,8
陳威廷,False,0,8
陈威廷,True,-1,8
林冠廷,False,0,8
张桂珍,False,1,8
陳宥蓁,False,0,8
王桂英,False,1,8
张红梅,False,1,8
黄郁婷,True,-1,8
张桂珍,False,1,8
王桂英,False,1,8
王桂英,False,1,8
張淑兰,True,-1,8
黄美惠,True,-1,8
王桂英,False,1,8
陳淑惠,False,0,8
陈秀琴,True,-1,8
陳淑惠,False,0,8
陈彥廷,True,-1,8
张桂珍,False,1,8
黄秀英,False,1,8
张桂珍,False,1,8
张秀云,False,1,8
张红梅,False,1,8
陈玉兰,False,1,8
陳彥廷,False,0,8
张秀荣,False,1,9
陈志成,True,-1,9
蔡宗翰,False,0,9
陳志明,False,0,9
王秀兰,False,1,9
陈志成,True,-1,9
张丽华,False,1,9
李婷婷,False,1,9
张桂英,False,1,9
陳志明,False,0,9
林美華,False,0,9
NA,True,-1,9
张秀荣,False,1,9
杨秀英,False,1,9
张秀兰,False,1,9
王秀兰,False,1,9
张秀兰,False,1,9
张秀荣,False,1,9
张秀兰,False,1,9
林美華,False,0,9
陳志明,False,0,9
林美華,False,0,9
蔡宗翰,False,0,9
张秀兰,False,1,9
张秀荣,False,1,9
张秀兰,False,1,9
张秀兰,False,1,9
李婷婷,False,1,9
蔡宗翰,False,0,9
张秀兰,False,1,9
陈志明,True,-1,9
李婷婷,False,1,9
王秀兰,False,1,9
陳志明,False,0,9
張雅婷,False,0,9
陈俊豪,True,-1,9
陈俊豪,True,-1,9
李婷婷,False,1,9
陳怡如,False,0,9
张桂英,False,1,9
陈志成,True,-1,9
陈志明,True,-1,9
蔡承恩,False,0,9
林美華,False,0,9
陈志明,True,-1,9
杨秀英,False,1,9
蔡承恩,False,0,9
林美華,False,0,9
张丽华,False,1,9
蔡承恩,False,0,9
林美华,True,-1,9
林美華,False,0,9
陳俊豪,False,0,9
王秀兰,False,1,9
陳志明,False,0,9
蔡宗翰,False,0,9
陈志成,True,-1,9
王秀兰,False,1,9
张秀兰,False,1,9
陳怡伶,False,0,9
蔡宗翰,False,0,9
张秀兰,False,1,9
陳俊豪,False,0,9
王秀兰,False,1,9
张桂英,False,1,9
陈志明,True,-1,9
张秀荣,False,1,9
李婷婷,False,1,9
林美華,False,0,9
NA,True,-1,9
蔡宗翰,False,0,9
杨秀英,False,1,9
蔡承恩,False,0,9
陈志明,True,-1,9
陳志明,False,0,9
蔡承恩,False,0,9
张秀荣,False,1,9
张桂英,False,1,9
林美華,False,0,9
蔡承恩,False,0,9
张秀荣,False,1,9
张秀兰,False,1,9
蔡承恩,False,0,9
张秀荣,False,1,9
张家榮,True,-1,9
蔡宗翰,False,0,9
陳志明,False,0,9
陈志明,True,-1,9
蔡承恩,False,0,9
王秀兰,False,1,9
林美華,False,0,9
陳志明,False,0,9
林美華,False,0,9
王秀兰,False,1,9
陳志明,False,0,9
张秀荣,False,1,9
张秀兰,False,1,9
陈志明,True,-1,9
王秀兰,False,1,9
张秀荣,False,1,9
李婷婷,False,1,9
李婷婷,False,1,9
张秀兰,False,1,9
张秀兰,False,1,9
陳志明,False,0,9
杨秀英,False,1,9
林美華,False,0,9
陳怡如,False,0,9
李婷婷,False,1,9
NA,True,-1,9
张桂英,False,1,9
杨秀英,False,1,9
张丽华,False,1,9
陈建华,False,1,9
陳志明,False,0,9
杨秀英,False,1,9
王秀兰,False,1,9
刘志强,False,1,9
张秀兰,False,1,9
陈志明,True,-1,9
李婷婷,False,1,9
蔡承恩,False,0,9
李婷婷,False,1,9
张丽华,False,1,9
张秀荣,False,1,9
张丽华,False,1,9
张家榮,True,-1,9
陳俊豪,False,0,9
张桂英,False,1,9
张秀荣,False,1,9
张丽华,False,1,9
蔡宗翰,False,0,9
王秀兰,False,1,9
陈志成,True,-1,9
陈建华,False,1,9
NA,True,-1,9
张秀兰,False,1,9
刘志强,False,1,9
张秀兰,False,1,9
张丽华,False,1,9
陳俊豪,False,0,9
张秀荣,False,1,9
李婷婷,False,1,9
张秀兰,False,1,9
刘志强,False,1,9
张秀兰,False,1,9
張雅婷,False,0,9
陳志明,False,0,9
NA,True,-1,9
陈志明,True,-1,9
刘志强,False,1,9
蔡宗翰,False,0,9
李婷婷,False,1,9
陳怡伶,False,0,9
张桂英,False,1,9
陈志明,True,-1,9
陳志明,False,0,9
蔡宗翰,False,0,9
张秀兰,False,1,9
林美華,False,0,9
李婷婷,False,1,9
张丽华,False,1,9
陳怡如,False,0,9
NA,True,-1,9
张家榮,True,-1,9
杨秀英,False,1,9
陳俊豪,False,0,9
張家榮,False,0,9
杨秀英,False,1,9
陳志明,False,0,9
陳志成,False,0,9
陳志明,False,0,9
蔡承恩,False,0,9
张秀兰,False,1,9
张秀荣,False,1,9
张秀梅,False,1,9
陳俊豪,False,0,9
张丽华,False,1,9
王秀兰,False,1,9
陳志明,False,0,9
张建华,False,1,10
林彥廷,False,0,10
王淑英,False,1,10
吳承恩,False,0,10
张秀云,False,1,10
陳秀琴,False,0,10
张桂芳,False,1,10
王秀华,False,1,10
王桂芝,False,1,10
吳承恩,False,0,10
王淑英,False,1,10
林子傑,False,0,10
张建华,False,1,10
张桂芳,False,1,10
王淑英,False,1,10
张秀云,False,1,10
王淑英,False,1,10
王淑珍,False,1,10
王淑英,False,1,10
王淑英,False,1,10
吳承恩,False,0,10
黃俊傑,False,0,10
陳冠宇,False,0,10
王淑英,False,1,10
张建华,False,1,10
王淑英,False,1,10
王淑英,False,1,10
王秀华,False,1,10
陳冠宇,False,0,10
王淑英,False,1,10
林彥廷,False,0,10
王秀华,False,1,10
张秀云,False,1,10
吳承恩,False,0,10
張哲瑋,False,0,10
李俊毅,False,0,10
王淑珍,False,1,10
王秀华,False,1,10
林子傑,False,0,10
王桂芝,False,1,10
王淑珍,False,1,10
张兰英,False,1,10
黃淑芬,False,0,10
黃俊傑,False,0,10
王淑英,False,1,10
张桂芳,False,1,10
王淑珍,False,1,10
王淑英,False,1,10
王桂英,False,1,10
王秀华,False,1,10
黃俊傑,False,0,10
王桂芝,False,1,10
李俊毅,False,0,10
张秀云,False,1,10
李俊毅,False,0,10
陳冠宇,False,0,10
林子傑,False,0,10
张秀云,False,1,10
王淑英,False,1,10
林彥廷,False,0,10
王淑英,False,1,10
王淑英,False,1,10
李俊毅,False,0,10
张秀云,False,1,10
张桂芳,False,1,10
林彥廷,False,0,10
张建华,False,1,10
王秀华,False,1,10
黃俊傑,False,0,10
王淑英,False,1,10
陳冠宇,False,0,10
王淑英,False,1,10
王淑英,False,1,10
张兰英,False,1,10
吳承恩,False,0,10
王淑英,False,1,10
张建华,False,1,10
張哲瑋,False,0,10
黃俊傑,False,0,10
王淑英,False,1,10
张建华,False,1,10
王淑英,False,1,10
王淑英,False,1,10
张建华,False,1,10
王淑英,False,1,10
陳冠宇,False,0,10
吳承恩,False,0,10
林彥廷,False,0,10
王淑英,False,1,10
张秀云,False,1,10
黃俊傑,False,0,10
吳承恩,False,0,10
黃俊傑,False,0,10
张秀云,False,1,10
吳承恩,False,0,10
张建华,False,1,10
王淑英,False,1,10
林彥廷,False,0,10
张秀云,False,1,10
张建华,False,1,10
王秀华,False,1,10
王秀华,False,1,10
王淑英,False,1,10
王淑英,False,1,10
陳秀琴,False,0,10
张桂芳,False,1,10
黃俊傑,False,0,10
林子傑,False,0,10
王秀华,False,1,10
王淑英,False,1,10
王桂芝,False,1,10
张桂芳,False,1,10
王桂英,False,1,10
王淑珍,False,1,10
陳秀琴,False,0,10
张桂芳,False,1,10
王淑英,False,1,10
张兰英,False,1,10
杨秀英,False,1,10
王淑英,False,1,10
王秀华,False,1,10
黃淑芬,False,0,10
王秀华,False,1,10
王桂英,False,1,10
张建华,False,1,10
王桂英,False,1,10
王淑英,False,1,10
李俊毅,False,0,10
王桂芝,False,1,10
张建华,False,1,10
王淑英,False,1,10
陳冠宇,False,0,10
张秀云,False,1,10
陳秀琴,False,0,10
王淑珍,False,1,10
杨秀英,False,1,10
王淑英,False,1,10
张兰英,False,1,10
王淑英,False,1,10
王淑英,False,1,10
李俊毅,False,0,10
张建华,False,1,10
王秀华,False,1,10
王淑英,False,1,10
张兰英,False,1,10
王淑英,False,1,10
張哲瑋,False,0,10
李俊毅,False,0,10
杨秀英,False,1,10
王桂英,False,1,10
张兰英,False,1,10
陳冠宇,False,0,10
王秀华,False,1,10
林彥廷,False,0,10
张桂芳,False,1,10
王淑英,False,1,10
陳秀琴,False,0,10
陳冠宇,False,0,10
王淑英,False,1,10
黃俊傑,False,0,10
王秀华,False,1,10
王淑英,False,1,10
林子傑,False,0,10
杨秀英,False,1,10
王淑英,False,1,10
张桂芳,False,1,10
李俊毅,False,0,10
王淑英,False,1,10
张桂芳,False,1,10
吳承恩,False,0,10
林彥廷,False,0,10
吳承恩,False,0,10
黃淑芬,False,0,10
杨秀英,False,1,10
张建华,False,1,10
李俊毅,False,0,10
李俊毅,False,0,10
王桂英,False,1,10
张秀云,False,1,10
李俊毅,False,0,10
李建军,False,1,11
許家豪,False,0,11
王桂芳,False,1,11
黃柏翔,False,0,11
杨桂英,False,1,11
黃美玲,False,0,11
刘秀兰,False,1,11
张建国,False,1,11
王桂芳,False,1,11
李承翰,False,0,11
李承翰,False,0,11
王桂芳,False,1,11
李建军,False,1,11
刘秀兰,False,1,11
王桂芳,False,1,11
王志强,False,1,11
刘玉华,False,1,11
王志强,False,1,11
刘玉华,False,1,11
李承翰,False,0,11
