,extracted_name,refine_flag,region,trial_num
2044,张丽娟,True,1,25
2045,林淑华,True,-1,25
2046,王丽华,True,1,25
2047,王丽华,True,1,25
2048,王淑华,True,1,25
2049,王淑华,True,1,25
2050,林淑华,True,-1,25
2051,王淑华,True,1,25
2052,林淑华,True,-1,25
2053,陈麗娟,True,-1,25
2054,王淑华,True,1,25
2055,王丽华,True,1,25
2056,陈丽华,True,-1,25
2057,陳麗娟,True,0,25
2058,王淑华,True,1,25
2059,陳麗娟,True,0,25
2060,王淑华,True,1,25
2061,王丽华,True,1,25
2062,王丽华,True,1,25
2063,林淑华,True,-1,25
2064,王淑华,True,1,25
2065,王丽华,True,1,25
2066,林淑华,True,-1,25
2067,林淑华,True,-1,25
2068,王淑华,True,1,25
2069,林淑华,True,-1,25
2070,王丽华,True,1,25
2071,王丽华,True,1,25
2072,林淑华,True,-1,25
2073,陳麗娟,True,0,25
2074,林淑华,True,-1,25
2075,王淑华,True,1,25
2076,王丽华,True,1,25
2077,王丽华,True,1,25
2078,林淑华,True,-1,25
2079,王淑华,True,1,25
2080,陈丽娟,True,-1,26
2081,王丽华,True,1,26
2082,王淑华,True,1,26
2083,林淑华,True,-1,26
2084,王淑华,True,1,26
2085,林淑华,True,-1,26
2086,王淑华,True,1,26
2087,王淑华,True,1,26
2088,林淑华,True,-1,26
2089,王淑华,True,1,26
2090,王丽华,True,1,26
2091,王淑华,True,1,26
2092,陳麗娟,True,0,26
2093,林淑华,True,-1,26
2094,王淑华,True,1,26
2095,林淑华,True,-1,26
2096,张丽娟,True,1,26
2097,林淑华,True,-1,26
2098,王淑华,True,1,26
2099,陈麗娟,True,-1,26
2100,王丽华,True,1,26
2101,张丽娟,True,1,26
2102,王淑华,True,1,26
2103,王丽华,True,1,26
2104,王淑华,True,1,26
2105,王淑华,True,1,26
2106,,True,-1,26
2107,王淑华,True,1,26
2108,王淑华,True,1,26
2109,王淑华,True,1,26
2110,王丽华,True,1,26
2111,王淑华,True,1,26
2112,王淑华,True,1,26
2113,林淑华,True,-1,26
2114,王丽华,True,1,26
2115,王淑华,True,1,26
2116,王淑华,True,1,26
2117,陈麗华,True,-1,26
2118,王丽华,True,1,26
2119,张丽娟,True,1,26
2120,陳麗娟,True,0,26
2121,王丽华,True,1,26
2122,張丽娟,True,-1,26
2123,林淑华,True,-1,26
2124,陈丽华,True,-1,26
2125,王丽华,True,1,26
2126,王淑华,True,1,26
2127,林淑华,True,-1,26
2128,王淑华,True,1,26
2129,"王, 淑, 华",True,-1,26
2130,王丽华,True,1,26
2131,王淑华,True,1,26
2132,陳麗華,True,0,26
2133,林淑华,True,-1,26
2134,陳麗娟,True,0,26
2135,张丽娟,True,1,26
2136,林淑华,True,-1,26
2137,林淑华,True,-1,26
2138,王丽华,True,1,26
2139,林淑华,True,-1,26
2140,王淑华,True,1,26
2141,王淑华,True,1,26
2142,王丽华,True,1,26
2143,王淑华,True,1,26
2144,王丽华,True,1,26
2145,,True,-1,26
2146,王淑华,True,1,26
2147,林淑华,True,-1,26
2148,王淑华,True,1,26
2149,陳麗娟,True,0,26
2150,王丽华,True,1,26
2151,王淑华,True,1,26
2152,王丽华,True,1,26
2153,林淑华,True,-1,26
2154,林淑华,True,-1,26
2155,林淑华,True,-1,26
2156,王丽华,True,1,26
2157,王丽华,True,1,26
2158,林淑华,True,-1,26
2159,陳麗娟,True,0,26
2160,陳麗華,True,0,27
2161,王淑华,True,1,27
2162,陈丽华,True,-1,27
2163,王淑华,True,1,27
2164,张丽娟,True,1,27
2165,王淑华,True,1,27
2166,陳麗娟,True,0,27
2167,王淑华,True,1,27
2168,林淑华,True,-1,27
2169,林淑华,True,-1,27
2170,林淑华,True,-1,27
2171,王丽华,True,1,27
2172,王淑华,True,1,27
2173,王淑华,True,1,27
2174,王淑华,True,1,27
2175,王淑华,True,1,27
2176,陈丽华,True,-1,27
2177,陳麗娟,True,0,27
2178,王丽华,True,1,27
2179,林淑华,True,-1,27
2180,王淑华,True,1,27
2181,王丽华,True,1,27
2182,陳麗娟,True,0,27
2183,陳麗娟,True,0,27
2184,王淑华,True,1,27
2185,王丽华,True,1,27
2186,陳麗華,True,0,27
2187,王淑华,True,1,27
2188,陳麗娟,True,0,27
2189,王丽华,True,1,27
2190,陳麗華,True,0,27
2191,王淑华,True,1,27
2192,王淑华,True,1,27
2193,陳麗華,True,0,27
2194,王淑华,True,1,27
2195,林淑华,True,-1,27
2196,陳麗娟,True,0,27
2197,林淑华,True,-1,27
2198,王丽华,True,1,27
2199,林淑华,True,-1,27
2200,王淑华,True,1,27
2201,陳麗娟,True,0,27
2202,陈麗娟,True,-1,27
2203,陳麗娟,True,0,27
2204,陳麗娟,True,0,27
2205,王丽华,True,1,27
2206,林淑华,True,-1,27
2207,陈麗娟,True,-1,27
2208,王淑华,True,1,27
2209,陈丽娟,True,-1,27
2210,林淑华,True,-1,27
2211,王淑华,True,1,27
2212,王淑华,True,1,27
2213,王淑华,True,1,27
2214,王淑华,True,1,27
2215,王丽华,True,1,27
2216,王淑华,True,1,27
2217,王淑华,True,1,27
2218,陈丽华,True,-1,27
2219,王丽华,True,1,27
2220,陳麗娟,True,0,27
2221,林淑华,True,-1,27
2222,王淑华,True,1,27
2223,林淑华,True,-1,27
2224,林淑华,True,-1,27
2225,陈麗娟,True,-1,27
2226,王丽华,True,1,27
2227,王丽华,True,1,27
2228,王淑华,True,1,27
2229,王淑华,True,1,27
2230,林淑华,True,-1,27
2231,王淑华,True,1,27
2232,林淑华,True,-1,27
2233,,True,-1,27
2234,林淑华,True,-1,27
2235,陈麗娟,True,-1,27
2236,王丽华,True,1,27
2237,林淑华,True,-1,27
2238,陳麗娟,True,0,27
2239,"王, 淑, 华",True,-1,27
2240,王丽华,True,1,28
2241,王淑华,True,1,28
2242,王丽华,True,1,28
2243,王淑华,True,1,28
2244,林淑华,True,-1,28
2245,林淑华,True,-1,28
2246,王丽华,True,1,28
2247,王丽华,True,1,28
2248,林淑华,True,-1,28
2249,林淑华,True,-1,28
2250,王淑华,True,1,28
2251,陳麗娟,True,0,28
2252,陳麗娟,True,0,28
2253,陳麗娟,True,0,28
2254,林淑华,True,-1,28
2255,王丽华,True,1,28
2256,陳麗娟,True,0,28
2257,王丽华,True,1,28
2258,王丽华,True,1,28
2259,王淑华,True,1,28
2260,王丽华,True,1,28
2261,王淑华,True,1,28
2262,王淑华,True,1,28
2263,林淑华,True,-1,28
2264,林淑华,True,-1,28
2265,王淑华,True,1,28
2266,王丽华,True,1,28
2267,王淑华,True,1,28
2268,林淑华,True,-1,28
2269,陳麗華,True,0,28
2270,王丽华,True,1,28
2271,王淑华,True,1,28
2272,林淑华,True,-1,28
2273,王淑华,True,1,28
2274,林淑华,True,-1,28
2275,王淑华,True,1,28
2276,王淑华,True,1,28
2277,王淑华,True,1,28
2278,林淑华,True,-1,28
2279,王淑华,True,1,28
2280,陳麗娟,True,0,28
2281,王淑华,True,1,28
2282,王淑华,True,1,28
2283,王丽华,True,1,28
2284,王丽华,True,1,28
2285,王淑华,True,1,28
2286,林淑华,True,-1,28
2287,林淑华,True,-1,28
2288,王淑华,True,1,28
2289,张丽娟,True,1,28
2290,王丽华,True,1,28
2291,王丽华,True,1,28
2292,张丽娟,True,1,28
2293,王丽华,True,1,28
2294,陈丽华,True,-1,28
2295,王淑华,True,1,28
2296,王淑华,True,1,28
2297,张丽娟,True,1,28
2298,王丽华,True,1,28
2299,林淑华,True,-1,28
2300,陳麗娟,True,0,28
2301,王淑华,True,1,28
2302,"王, 淑, 华",True,-1,28
2303,王淑华,True,1,28
2304,陳麗娟,True,0,28
2305,王丽华,True,1,28
2306,王丽华,True,1,28
2307,王丽华,True,1,28
2308,林淑华,True,-1,28
2309,林淑华,True,-1,28
2310,林淑華,True,0,28
2311,林淑华,True,-1,28
2312,王淑华,True,1,28
2313,王淑华,True,1,28
2314,王丽华,True,1,28
2315,林淑华,True,-1,28
2316,王丽华,True,1,28
2317,林淑华,True,-1,28
2318,林淑华,True,-1,28
2319,王丽华,True,1,28
2320,陳麗娟,True,0,29
2321,林淑华,True,-1,29
2322,王淑华,True,1,29
2323,王淑华,True,1,29
2324,陈丽华,True,-1,29
2325,王淑华,True,1,29
2326,王淑华,True,1,29
2327,王淑华,True,1,29
2328,王淑华,True,1,29
2329,王淑华,True,1,29
2330,王淑华,True,1,29
2331,王淑华,True,1,29
2332,陳麗娟,True,0,29
2333,,True,-1,29
2334,王淑华,True,1,29
2335,王丽华,True,1,29
2336,陈丽华,True,-1,29
2337,林淑华,True,-1,29
2338,陳麗娟,True,0,29
2339,王淑华,True,1,29
2340,林淑华,True,-1,29
2341,王丽华,True,1,29
2342,林淑华,True,-1,29
2343,陈丽娟,True,-1,29
2344,王丽华,True,1,29
2345,王淑华,True,1,29
2346,林淑华,True,-1,29
2347,王淑华,True,1,29
2348,林淑华,True,-1,29
2349,林淑华,True,-1,29
2350,王淑华,True,1,29
2351,林淑华,True,-1,29
2352,王丽华,True,1,29
2353,陳麗華,True,0,29
2354,林淑华,True,-1,29
2355,王丽华,True,1,29
2356,林淑华,True,-1,29
2357,林淑华,True,-1,29
2358,陳麗華,True,0,29
2359,林淑华,True,-1,29
2360,林淑华,True,-1,29
2361,王丽华,True,1,29
2362,张丽娟,True,1,29
2363,王丽华,True,1,29
2364,王淑华,True,1,29
2365,王丽华,True,1,29
2366,王丽华,True,1,29
2367,王淑华,True,1,29
2368,張丽娟,True,-1,29
2369,王丽华,True,1,29
2370,王淑华,True,1,29
2371,王丽华,True,1,29
2372,王淑华,True,1,29
2373,林淑华,True,-1,29
2374,张丽娟,True,1,29
2375,王淑华,True,1,29
2376,陈丽娟,True,-1,29
2377,林淑华,True,-1,29
2378,林淑华,True,-1,29
2379,王丽华,True,1,29
2380,王淑华,True,1,29
2381,王淑华,True,1,29
2382,张丽娟,True,1,29
2383,张丽娟,True,1,29
2384,王淑华,True,1,29
2385,王淑华,True,1,29
2386,林淑华,True,-1,29
2387,王淑华,True,1,29
2388,王丽华,True,1,29
2389,陳麗華,True,0,29
2390,林淑华,True,-1,29
2391,王丽华,True,1,29
2392,陳麗娟,True,0,29
2393,王淑华,True,1,29
2394,王丽华,True,1,29
2395,王丽华,True,1,29
2396,陳麗娟,True,0,29
2397,林淑华,True,-1,29
2398,陳麗娟,True,0,29
2399,張丽娟,True,-1,29
2400,王丽华,True,1,30
2401,王淑华,True,1,30
2402,张丽娟,True,1,30
2403,王丽华,True,1,30
2404,張丽娟,True,-1,30
2405,林淑华,True,-1,30
2406,王丽华,True,1,30
2407,林淑华,True,-1,30
2408,王丽华,True,1,30
2409,王丽华,True,1,30
2410,林淑华,True,-1,30
2411,林淑华,True,-1,30
2412,林淑华,True,-1,30
2413,林淑华,True,-1,30
2414,"王, 淑, 华",True,-1,30
2415,王淑华,True,1,30
2416,王淑华,True,1,30
2417,王丽华,True,1,30
2418,林淑华,True,-1,30
2419,王淑华,True,1,30
2420,王淑华,True,1,30
2421,王淑华,True,1,30
2422,林淑华,True,-1,30
2423,林淑华,True,-1,30
2424,陈麗娟,True,-1,30
2425,林淑华,True,-1,30
2426,王淑华,True,1,30
2427,陳麗娟,True,0,30
2428,王淑华,True,1,30
2429,王淑华,True,1,30
2430,陈麗娟,True,-1,30
2431,王丽华,True,1,30
2432,王淑华,True,1,30
2433,林淑华,True,-1,30
2434,陈麗娟,True,-1,30
2435,林淑华,True,-1,30
2436,王淑华,True,1,30
2437,王丽华,True,1,30
2438,王丽华,True,1,30
2439,林淑华,True,-1,30
2440,张丽娟,True,1,30
2441,王丽华,True,1,30
2442,林淑华,True,-1,30
2443,王淑华,True,1,30
2444,陳麗娟,True,0,30
2445,王丽华,True,1,30
2446,王淑华,True,1,30
2447,张丽娟,True,1,30
2448,王丽华,True,1,30
2449,林淑华,True,-1,30
2450,王淑华,True,1,30
2451,王丽华,True,1,30
2452,林淑华,True,-1,30
2453,林淑华,True,-1,30
2454,林淑华,True,-1,30
2455,林淑華,True,0,30
2456,张丽娟,True,1,30
2457,王丽华,True,1,30
2458,林淑华,True,-1,30
2459,王淑华,True,1,30
2460,"王, 淑, 华",True,-1,30
2461,陳麗娟,True,0,30
2462,陈丽娟,True,-1,30
2463,王淑华,True,1,30
2464,王淑华,True,1,30
2465,张丽娟,True,1,30
2466,林淑華,True,0,30
2467,林淑华,True,-1,30
2468,林淑华,True,-1,30
2469,陈麗娟,True,-1,30
2470,林淑华,True,-1,30
2471,王淑华,True,1,30
2472,王淑华,True,1,30
2473,王淑华,True,1,30
2474,王淑华,True,1,30
2475,王丽华,True,1,30
2476,林淑华,True,-1,30
2477,王淑华,True,1,30
2478,王丽华,True,1,30
2479,陳麗娟,True,0,30
2480,王淑华,True,1,31
2481,王淑华,True,1,31
2482,林淑华,True,-1,31
2483,林淑华,True,-1,31
2484,林淑华,True,-1,31
2485,张丽娟,True,1,31
2486,"王, 淑, 华",True,-1,31
2487,张丽娟,True,1,31
2488,王淑华,True,1,31
2489,陳麗娟,True,0,31
2490,陈麗娟,True,-1,31
2491,林淑华,True,-1,31
2492,陳麗華,True,0,31
2493,林淑华,True,-1,31
2494,张丽娟,True,1,31
2495,林淑华,True,-1,31
2496,林淑华,True,-1,31
2497,王淑华,True,1,31
2498,张丽娟,True,1,31
2499,王淑华,True,1,31
2500,王淑华,True,1,31
2501,王淑华,True,1,31
2502,王丽华,True,1,31
2503,林淑华,True,-1,31
2504,王淑华,True,1,31
2505,王丽华,True,1,31
2506,王丽华,True,1,31
2507,王淑华,True,1,31
2508,,True,-1,31
2509,林淑华,True,-1,31
2510,張丽娟,True,-1,31
2511,王淑华,True,1,31
2512,王丽华,True,1,31
2513,陳麗娟,True,0,31
2514,王淑华,True,1,31
2515,張丽娟,True,-1,31
2516,王丽华,True,1,31
2517,王淑华,True,1,31
2518,王淑华,True,1,31
2519,陈麗娟,True,-1,31
2520,林淑华,True,-1,31
2521,王淑华,True,1,31
2522,王丽华,True,1,31
2523,陈丽娟,True,-1,31
2524,林淑华,True,-1,31
2525,王丽华,True,1,31
2526,陳麗華,True,0,31
2527,王淑华,True,1,31
2528,王淑华,True,1,31
2529,林淑华,True,-1,31
2530,陳麗娟,True,0,31
2531,林淑华,True,-1,31
2532,张丽娟,True,1,31
2533,王淑华,True,1,31
2534,王丽华,True,1,31
2535,陈麗娟,True,-1,31
2536,王淑华,True,1,31
2537,王丽华,True,1,31
2538,王淑华,True,1,31
2539,王淑华,True,1,31
2540,陳麗娟,True,0,31
2541,王丽华,True,1,31
2542,王淑华,True,1,31
2543,陳麗娟,True,0,31
2544,王淑华,True,1,31
2545,王淑华,True,1,31
2546,陳麗娟,True,0,31
2547,王丽华,True,1,31
2548,王丽华,True,1,31
2549,王淑华,True,1,31
2550,张丽娟,True,1,31
2551,王丽华,True,1,31
2552,王丽华,True,1,31
2553,王淑华,True,1,31
2554,王淑华,True,1,31
2555,王丽华,True,1,31
2556,王淑华,True,1,31
2557,林淑华,True,-1,31
2558,王丽华,True,1,31
2559,林淑华,True,-1,31
2560,王丽华,True,1,32
2561,王淑华,True,1,32
2562,王淑华,True,1,32
2563,陳麗娟,True,0,32
2564,王丽华,True,1,32
2565,陳麗華,True,0,32
2566,王淑华,True,1,32
2567,陈麗娟,True,-1,32
2568,王丽华,True,1,32
2569,林淑华,True,-1,32
2570,王淑华,True,1,32
2571,林淑华,True,-1,32
2572,王丽华,True,1,32
2573,陳麗華,True,0,32
2574,王淑华,True,1,32
2575,林淑华,True,-1,32
2576,王淑华,True,1,32
2577,王丽华,True,1,32
2578,王丽华,True,1,32
2579,陳麗華,True,0,32
2580,王淑华,True,1,32
2581,王丽华,True,1,32
2582,陈丽娟,True,-1,32
2583,王丽华,True,1,32
2584,林淑华,True,-1,32
2585,张丽娟,True,1,32
2586,王淑华,True,1,32
2587,王淑华,True,1,32
2588,王淑华,True,1,32
2589,林淑华,True,-1,32
2590,王丽华,True,1,32
2591,王淑华,True,1,32
2592,林淑华,True,-1,32
2593,林淑华,True,-1,32
2594,王淑华,True,1,32
2595,王丽华,True,1,32
2596,林淑华,True,-1,32
2597,王丽华,True,1,32
2598,王淑华,True,1,32
2599,王丽华,True,1,32
2600,林淑华,True,-1,32
2601,王淑华,True,1,32
2602,林淑華,True,0,32
2603,王丽华,True,1,32
2604,王淑华,True,1,32
2605,王淑华,True,1,32
2606,林淑华,True,-1,32
2607,王淑华,True,1,32
2608,林淑华,True,-1,32
2609,王丽华,True,1,32
2610,王丽华,True,1,32
2611,陳麗華,True,0,32
2612,陈丽娟,True,-1,32
2613,林淑华,True,-1,32
2614,王丽华,True,1,32
2615,陳麗娟,True,0,32
2616,王丽华,True,1,32
2617,王丽华,True,1,32
2618,王丽华,True,1,32
2619,王丽华,True,1,32
2620,张丽娟,True,1,32
2621,陳麗娟,True,0,32
2622,王丽华,True,1,32
2623,王淑华,True,1,32
2624,林淑华,True,-1,32
2625,王淑华,True,1,32
2626,王丽华,True,1,32
2627,王淑华,True,1,32
2628,王淑华,True,1,32
2629,林淑华,True,-1,32
2630,王丽华,True,1,32
2631,林淑华,True,-1,32
2632,林淑华,True,-1,32
2633,王淑华,True,1,32
2634,王淑华,True,1,32
2635,王淑华,True,1,32
2636,陳麗娟,True,0,32
2637,王淑华,True,1,32
2638,王丽华,True,1,32
2639,王淑华,True,1,32
2640,陳麗華,True,0,33
2641,林淑华,True,-1,33
2642,张丽娟,True,1,33
2643,王丽华,True,1,33
2644,陳麗娟,True,0,33
2645,王丽华,True,1,33
2646,林淑华,True,-1,33
2647,王丽华,True,1,33
2648,王丽华,True,1,33
2649,林淑华,True,-1,33
2650,林淑华,True,-1,33
2651,王淑华,True,1,33
2652,王淑华,True,1,33
2653,林淑华,True,-1,33
2654,陳麗娟,True,0,33
2655,王丽华,True,1,33
2656,陳麗華,True,0,33
2657,王淑华,True,1,33
2658,王淑华,True,1,33
2659,王丽华,True,1,33
2660,,True,-1,33
2661,王淑华,True,1,33
2662,林淑华,True,-1,33
2663,林淑华,True,-1,33
2664,王淑华,True,1,33
2665,林淑华,True,-1,33
2666,王淑华,True,1,33
2667,王淑华,True,1,33
2668,王淑华,True,1,33
2669,王丽华,True,1,33
2670,王淑华,True,1,33
2671,林淑华,True,-1,33
2672,林淑华,True,-1,33
2673,王丽华,True,1,33
2674,林淑华,True,-1,33
2675,王淑华,True,1,33
2676,陳麗娟,True,0,33
2677,林淑华,True,-1,33
2678,林淑华,True,-1,33
2679,王淑华,True,1,33
2680,王淑华,True,1,33
2681,陳麗娟,True,0,33
2682,王淑华,True,1,33
2683,林淑华,True,-1,33
2684,王淑华,True,1,33
2685,林淑华,True,-1,33
2686,王淑华,True,1,33
2687,王淑华,True,1,33
2688,张丽娟,True,1,33
2689,陈麗娟,True,-1,33
2690,王淑华,True,1,33
2691,王淑华,True,1,33
2692,林淑华,True,-1,33
2693,林淑华,True,-1,33
2694,,True,-1,33
2695,王丽华,True,1,33
2696,林淑华,True,-1,33
2697,王丽华,True,1,33
2698,王丽华,True,1,33
2699,王丽华,True,1,33
2700,陈丽娟,True,-1,33
2701,陳麗娟,True,0,33
2702,陳麗娟,True,0,33
2703,王淑华,True,1,33
2704,林淑华,True,-1,33
2705,林淑华,True,-1,33
2706,林淑华,True,-1,33
2707,王丽华,True,1,33
2708,王丽华,True,1,33
2709,王丽华,True,1,33
2710,林淑华,True,-1,33
2711,陳麗娟,True,0,33
2712,林淑华,True,-1,33
2713,王丽华,True,1,33
2714,王丽华,True,1,33
2715,王淑华,True,1,33
2716,,True,-1,33
2717,王淑华,True,1,33
2718,陳麗娟,True,0,33
2719,王丽华,True,1,33
2720,林淑华,True,-1,34
2721,王淑华,True,1,34
2722,陳麗娟,True,0,34
2723,王丽华,True,1,34
2724,王丽华,True,1,34
2725,王丽华,True,1,34
2726,王丽华,True,1,34
2727,王淑华,True,1,34
2728,林淑华,True,-1,34
2729,王淑华,True,1,34
2730,陈麗娟,True,-1,34
2731,王淑华,True,1,34
2732,王淑华,True,1,34
2733,陈丽华,True,-1,34
2734,王丽华,True,1,34
2735,,True,-1,34
2736,林淑华,True,-1,34
2737,王淑华,True,1,34
2738,张丽娟,True,1,34
2739,陈丽华,True,-1,34
2740,林淑华,True,-1,34
2741,王淑华,True,1,34
2742,王丽华,True,1,34
2743,陳麗華,True,0,34
2744,陳麗娟,True,0,34
2745,王淑华,True,1,34
2746,王淑华,True,1,34
2747,王丽华,True,1,34
2748,陳麗娟,True,0,34
2749,"王, 淑, 华",True,-1,34
2750,王丽华,True,1,34
2751,陈丽娟,True,-1,34
2752,王淑华,True,1,34
2753,林淑华,True,-1,34
2754,张丽娟,True,1,34
2755,王淑华,True,1,34
2756,,True,-1,34
2757,陳麗娟,True,0,34
2758,王淑华,True,1,34
2759,王丽华,True,1,34
2760,王丽华,True,1,34
2761,林淑华,True,-1,34
2762,王丽华,True,1,34
2763,林淑华,True,-1,34
2764,王淑华,True,1,34
2765,王丽华,True,1,34
2766,林淑华,True,-1,34
2767,林淑华,True,-1,34
2768,"王, 淑, 华",True,-1,34
2769,林淑華,True,0,34
2770,林淑华,True,-1,34
2771,王丽华,True,1,34
2772,林淑华,True,-1,34
2773,王丽华,True,1,34
2774,王淑华,True,1,34
2775,王丽华,True,1,34
2776,王淑华,True,1,34
2777,王丽华,True,1,34
2778,王淑华,True,1,34
2779,王丽华,True,1,34
2780,林淑华,True,-1,34
2781,王淑华,True,1,34
2782,陈丽华,True,-1,34
2783,陈麗娟,True,-1,34
2784,王淑华,True,1,34
2785,,True,-1,34
2786,林淑华,True,-1,34
2787,王淑华,True,1,34
2788,王丽华,True,1,34
2789,王淑华,True,1,34
2790,Wang Liuhua,True,-1,34
2791,王丽华,True,1,34
2792,陈丽娟,True,-1,34
2793,王淑华,True,1,34
2794,陳麗華,True,0,34
2795,王淑华,True,1,34
2796,林淑华,True,-1,34
2797,王淑华,True,1,34
2798,王丽华,True,1,34
2799,林淑华,True,-1,34
2800,王淑华,True,1,35
2801,王淑华,True,1,35
2802,陳麗華,True,0,35
2803,陈丽华,True,-1,35
2804,王丽华,True,1,35
2805,王淑华,True,1,35
2806,林淑华,True,-1,35
2807,林淑华,True,-1,35
2808,王丽华,True,1,35
2809,林淑华,True,-1,35
2810,林淑华,True,-1,35
2811,王丽华,True,1,35
2812,王丽华,True,1,35
2813,陈麗娟,True,-1,35
2814,陈丽娟,True,-1,35
2815,王淑华,True,1,35
2816,王淑华,True,1,35
2817,林淑华,True,-1,35
2818,王淑华,True,1,35
2819,林淑华,True,-1,35
2820,王丽华,True,1,35
2821,王丽华,True,1,35
2822,王淑华,True,1,35
2823,王丽华,True,1,35
2824,,True,-1,35
2825,林淑华,True,-1,35
2826,陳麗娟,True,0,35
2827,王淑华,True,1,35
2828,林淑华,True,-1,35
2829,王丽华,True,1,35
2830,王淑华,True,1,35
2831,林淑華,True,0,35
2832,王淑华,True,1,35
2833,林淑华,True,-1,35
2834,林淑华,True,-1,35
2835,王丽华,True,1,35
2836,王淑华,True,1,35
2837,陳麗娟,True,0,35
2838,王淑华,True,1,35
2839,陈丽娟,True,-1,35
2840,王丽华,True,1,35
2841,王淑华,True,1,35
2842,王淑华,True,1,35
2843,林淑华,True,-1,35
2844,林淑华,True,-1,35
2845,陳麗娟,True,0,35
2846,王丽华,True,1,35
2847,王淑华,True,1,35
2848,王丽华,True,1,35
2849,王丽华,True,1,35
2850,陈麗娟,True,-1,35
2851,陈丽华,True,-1,35
2852,王淑华,True,1,35
2853,"王, 淑, 华",True,-1,35
2854,陳麗娟,True,0,35
2855,林淑华,True,-1,35
2856,王丽华,True,1,35
2857,林淑华,True,-1,35
2858,张丽娟,True,1,35
2859,陳麗娟,True,0,35
2860,王丽华,True,1,35
2861,林淑华,True,-1,35
2862,王丽华,True,1,35
2863,王淑华,True,1,35
2864,張丽娟,True,-1,35
2865,林淑华,True,-1,35
2866,王丽华,True,1,35
2867,王丽华,True,1,35
2868,"王, 淑, 华",True,-1,35
2869,陳麗娟,True,0,35
2870,王丽华,True,1,35
2871,王淑华,True,1,35
2872,王淑华,True,1,35
2873,王丽华,True,1,35
2874,陈丽华,True,-1,35
2875,林淑华,True,-1,35
2876,林淑华,True,-1,35
2877,陳麗娟,True,0,35
2878,陳麗華,True,0,35
2879,陳麗華,True,0,35
2880,王丽华,True,1,36
2881,王淑华,True,1,36
2882,"王, 淑, 华",True,-1,36
2883,林淑华,True,-1,36
2884,林淑华,True,-1,36
2885,林淑华,True,-1,36
2886,林淑华,True,-1,36
2887,林淑华,True,-1,36
2888,林淑华,True,-1,36
2889,王丽华,True,1,36
2890,林淑华,True,-1,36
2891,王丽华,True,1,36
2892,陳麗娟,True,0,36
2893,陳麗娟,True,0,36
2894,王丽华,True,1,36
2895,王淑华,True,1,36
2896,林淑华,True,-1,36
2897,王淑华,True,1,36
2898,王丽华,True,1,36
2899,林淑华,True,-1,36
2900,王淑华,True,1,36
2901,王淑华,True,1,36
2902,林淑华,True,-1,36
2903,王淑华,True,1,36
2904,林淑华,True,-1,36
2905,林淑华,True,-1,36
2906,王丽华,True,1,36
2907,王淑华,True,1,36
2908,林淑华,True,-1,36
2909,林淑华,True,-1,36
2910,王丽华,True,1,36
2911,陈麗娟,True,-1,36
2912,王淑华,True,1,36
2913,王丽华,True,1,36
2914,陳麗娟,True,0,36
2915,林淑华,True,-1,36
2916,王淑华,True,1,36
2917,王淑华,True,1,36
2918,王丽华,True,1,36
2919,王淑华,True,1,36
2920,王丽华,True,1,36
2921,王淑华,True,1,36
2922,王淑华,True,1,36
2923,陈麗娟,True,-1,36
2924,王丽华,True,1,36
2925,陳麗娟,True,0,36
2926,王丽华,True,1,36
2927,林淑华,True,-1,36
2928,林淑华,True,-1,36
2929,张丽娟,True,1,36
2930,陳麗華,True,0,36
2931,陳麗華,True,0,36
2932,林淑华,True,-1,36
2933,林淑华,True,-1,36
2934,王丽华,True,1,36
2935,王丽华,True,1,36
2936,林淑華,True,0,36
2937,王丽华,True,1,36
2938,王丽华,True,1,36
2939,王丽华,True,1,36
2940,林淑华,True,-1,36
2941,王丽华,True,1,36
2942,王淑华,True,1,36
2943,林淑华,True,-1,36
2944,王淑华,True,1,36
2945,林淑华,True,-1,36
2946,張丽娟,True,-1,36
2947,陳麗娟,True,0,36
2948,王淑华,True,1,36
2949,林淑华,True,-1,36
2950,王丽华,True,1,36
2951,林淑华,True,-1,36
2952,林淑华,True,-1,36
2953,王丽华,True,1,36
2954,陈丽娟,True,-1,36
2955,林淑华,True,-1,36
2956,林淑华,True,-1,36
2957,王淑华,True,1,36
2958,陳麗華,True,0,36
2959,陳麗娟,True,0,36
2960,王淑华,True,1,37
2961,林淑华,True,-1,37
2962,王丽华,True,1,37
2963,林淑华,True,-1,37
2964,林淑华,True,-1,37
2965,王丽华,True,1,37
2966,林淑華,True,0,37
2967,王淑华,True,1,37
2968,林淑华,True,-1,37
2969,陳麗娟,True,0,37
2970,陳麗華,True,0,37
2971,王淑华,True,1,37
2972,王丽华,True,1,37
2973,陳麗華,True,0,37
2974,张丽娟,True,1,37
2975,王淑华,True,1,37
2976,王丽华,True,1,37
2977,王丽华,True,1,37
2978,王丽华,True,1,37
2979,王淑华,True,1,37
2980,王丽华,True,1,37
2981,陈丽娟,True,-1,37
2982,王淑华,True,1,37
2983,张丽娟,True,1,37
2984,林淑华,True,-1,37
2985,王淑华,True,1,37
2986,王淑华,True,1,37
2987,王丽华,True,1,37
2988,王淑华,True,1,37
2989,王淑华,True,1,37
2990,王淑华,True,1,37
2991,陳麗娟,True,0,37
2992,王淑华,True,1,37
2993,陳麗娟,True,0,37
2994,王淑华,True,1,37
2995,陈麗娟,True,-1,37
2996,王淑华,True,1,37
